179;2;2;1;215.86286770433543;79;1;179
181;0;4;2;222.40641620418697;80;1;180
180;2;4;2;227.14924542400394;81;1;181
182;2;4;2;236.09742436523857;82;1;182
184;2;4;2;243.25720685795415;83;1;183
184;0;4;2;250.6350371896937;83;1;184
185;1;4;2;258.23755590577474;85;1;185
185;2;4;2;266.0716057862269;86;0;186
187;3;4;2;276.14423800475663;87;1;187
188;3;4;2;282.46271847528004;88;1;188
189;3;4;2;291.03453439173467;89;1;189
190;3;4;2;299.8674009670603;90;1;190
190;1;4;2;308.96926837741074;90;1;191
192;3;4;3;318.34832891785044;93;1;192
193;1;6;2;328.01302437597104;93;1;193
194;0;4;2;337.97205363007106;94;1;194
195;1;4;2;348.23438047873447;95;1;195
196;1;4;2;358.80924170885254;96;1;196
198;3;4;2;369.706155409357;97;1;197
197;0;4;2;380.9349295381417;98;1;198
198;2;6;3;391.50567074988817;99;1;199
200;0;4;2;402.4287934927351;100;1;200
201;2;4;2;414.7150293819857;101;1;201
202;1;4;2;429.37543685928676;102;1;202
202;2;4;2;442.42141114597064;103;1;203
204;2;4;2;455.864694499525;104;1;204
205;1;4;2;469.71738678241655;105;1;205
206;1;4;2;482.9919563527855;104;2;206
206;2;4;2;498.70125128680706;105;1;207
208;1;5;2;513.8585109428291;108;1;208
209;3;4;2;526.4773778776872;111;0;209
210;3;4;3;548.571910125929;110;1;210
211;3;4;2;562.1565938529907;111;1;211
212;3;4;1;576.2463563937262;112;1;212
213;0;4;2;596.8565796880164;113;1;213
214;2;4;2;615.0031141255516;114;3;214
215;0;4;2;633.7022928122535;115;1;215
217;0;4;3;652.9709462711719;116;1;216
217;0;4;1;672.8264175910939;118;1;217
217;1;4;2;693.2865780364916;118;1;218
219;0;4;1;714.3698431328676;119;1;219
220;3;4;2;736.0951892419727;120;1;220
221;1;4;2;758.4821706418094;121;1;221
222;1;4;2;779.5509371268042;122;1;222
223;0;4;2;805.3222521439814;123;1;223
224;0;3;2;829.8175114814695;124;1;224
225;0;4;2;855.0587625261516;126;1;225
227;0;4;3;879.0687241078023;126;1;226
228;0;4;2;907.8708069475719;127;1;227
228;1;4;2;935.4891347292101;128;1;228
229;2;4;2;964.9485658120136;129;1;229
230;0;4;2;993.2747156050253;130;1;230
230;2;4;2;1020.4939796226352;131;1;231
231;1;4;2;1054.6335572423195;132;1;232
233;3;4;2;1086.7214761859198;131;1;233
234;3;4;2;1119.7866177464866;134;1;234
235;0;4;2;1153.8587427833875;135;1;235
235;3;4;2;1188.9685185090932;136;1;236
237;0;4;2;1225.1475460917368;137;2;237
238;1;4;2;1262.4283890983022;138;1;238
239;3;4;2;1299.8446028040269;139;1;239
241;1;4;2;1338.4307643944169;140;1;240
241;1;4;2;1381.2225040870521;141;1;241
242;3;4;2;1423.2565372011795;142;1;242
242;3;4;2;1466.5706972039845;143;1;243
244;1;5;2;1511.2039697632617;145;1;244
245;0;3;1;1555.1965278371533;145;1;245
246;1;4;2;1604.5897678325152;146;1;246
247;1;4;2;1653.4263468644833;147;1;247
248;3;4;2;1703.7502211507524;148;1;248
249;0;4;2;1755.6066855751467;149;1;249
250;0;4;2;1809.0424144560632;149;1;250
251;1;4;2;1864.1055035565128;150;1;251
252;3;4;2;1920.8455133735592;152;1;252
253;3;6;2;1981.3135137461018;152;1;253
255;1;4;2;2039.562129821184;154;1;254
255;1;4;2;2103.645589420176;153;1;255
256;2;4;3;2165.619771847478;156;1;256
257;2;4;2;2231.542258185662;157;1;257
259;1;4;2;2299.47238312233;156;1;258
259;0;4;3;2369.47128835535;159;1;259
260;1;4;2;2441.6019776244984;160;1;260
261;1;4;2;2515.929373419085;162;1;261
262;2;5;1;2592.520375412572;162;1;262
263;2;4;2;2674.443920676805;161;1;263
265;2;4;2;2752.7710457300204;164;1;264
265;0;4;2;2836.574950474508;165;1;265
267;0;4;2;2922.9310640814765;166;1;266
267;2;4;2;3009.9171128823823;166;1;267
268;2;4;2;3100.613190327882;168;1;268
269;2;4;2;3198.101829077355;169;1;269
270;0;4;2;3295.4680752838403;170;1;270
271;1;4;2;3395.799565141347;171;1;271
272;3;4;2;3499.186603763332;172;1;272
273;0;4;2;3605.7222464633783;174;1;273
273;0;4;2;3715.5023825112926;176;1;274
275;2;4;2;3828.6258214399063;175;1;275
276;0;4;2;3945.194381980303;176;0;276
277;2;4;2;4066.312983705597;175;1;277
277;0;4;2;4189.0897414655765;178;1;278
279;0;4;2;4317.636062697413;179;1;279
280;1;4;2;4448.066747699858;182;1;280
280;1;4;2;4583.500092961236;183;1;281
283;3;4;2;4723.057997634315;183;1;282
283;1;4;2;4866.86607325375;183;1;283
284;0;4;2;5016.0537567949195;184;1;284
285;0;4;2;5167.754427175985;185;3;285
286;2;4;2;5325.105525307907;186;1;286
287;3;4;1;5485.2486778004995;187;1;287
288;0;4;2;5654.329824436018;188;1;288
289;1;4;1;5826.49934952473;188;1;289
290;3;4;2;6003.912217261018;189;3;290
291;3;4;3;6186.728111201582;189;1;291
292;3;4;2;6375.11157799139;192;1;292
293;1;4;2;6569.232175466829;193;1;293
294;1;4;2;6769.264625269173;194;1;294
296;1;6;2;6975.388970105816;195;1;295
296;1;4;1;7187.790735800932;194;1;296
298;2;4;2;7406.661098281211;197;1;297
298;1;4;2;7631.19705564705;198;1;298
299;2;4;2;7864.601605484226;201;3;299
300;0;4;2;8104.083927575384;200;1;300
302;3;4;2;8350.85957217592;201;1;301
302;1;4;2;8605.150654023859;201;1;302
302;1;4;2;8867.186052257997;205;1;303
304;1;4;2;9137.20161642468;204;1;304
306;2;4;2;9415.440378758272;205;1;305
306;2;4;2;9702.15277292652;206;1;306
308;3;4;1;9997.596859437857;206;1;307
308;2;4;2;10302.03855791324;208;1;308
309;1;4;2;10615.751886431688;209;1;309
309;1;4;2;10939.019208165171;210;1;310
310;1;4;2;11272.131485524471;211;1;311
311;3;4;2;11615.38854204492;212;1;312
313;0;4;2;11969.099332247957;213;1;313
315;3;4;2;12333.58221972098;214;1;314
315;1;6;2;12709.165263666002;215;1;315
316;3;6;1;13096.186514175237;216;1;316
317;2;4;1;13494.994316498814;217;1;317
319;0;4;2;13904.947624579181;218;1;318
320;0;4;2;14329.416324133817;219;1;319
320;1;4;2;14765.781565577267;220;1;320
321;0;3;1;15215.43610708239;221;1;321
322;0;4;2;15678.784668089162;222;1;322
323;3;4;2;16155.244293579399;223;1;323
324;3;4;2;16648.24472944556;224;1;324
325;0;3;2;17155.228809290984;225;1;325
326;0;4;2;17677.652853009924;226;1;326
327;0;4;2;18215.987077506466;227;1;327
327;0;4;2;18771.716019921245;226;1;328
329;0;4;2;19342.338973747792;231;1;329
330;3;4;2;19931.370438230297;229;1;330
331;1;6;2;20539.340581447537;231;1;331
332;2;4;2;21163.795717500157;232;1;332
333;2;5;2;21808.29879823013;233;1;333
333;0;4;2;22472.429919915303;236;1;334
336;0;4;2;23156.786845395425;235;1;335
336;0;4;2;23861.985542098944;236;1;336
337;1;4;2;24588.660736455156;235;1;337
338;3;4;2;25337.466485191067;238;1;338
339;0;4;2;26109.07676402649;239;1;339
341;1;4;2;26904.18607429754;240;1;340
341;1;4;2;27720.51006805505;241;1;341
342;2;4;2;28567.786192199328;242;1;342
343;1;3;2;29437.7743522325;244;1;343
344;3;4;3;30334.257596224612;244;1;344
346;2;4;2;31258.04281960959;245;1;345
346;0;4;2;32209.961491445898;246;1;346
347;3;5;2;33190.87040279469;247;1;347
348;0;4;2;34201.6524378894;248;1;348
350;2;4;3;35243.21736879151;249;1;349
350;1;2;2;36316.502674246636;250;1;350
351;1;4;2;37420.47438347849;252;2;351
352;2;4;2;38562.127945680775;252;1;352
353;0;4;2;39736.48912598846;253;1;353
353;1;4;2;40946.61492873545;252;1;354
355;2;4;2;42193.5945488303;255;1;355
356;2;4;2;43479.55035210459;258;1;356
358;2;4;2;44802.63888551847;257;1;357
358;0;4;2;46167.051918130746;258;1;358
359;2;4;2;47573.01751377125;259;1;359
360;0;4;2;49021.80113638167;260;1;360
361;3;4;2;50514.70678901826;263;1;361
362;1;4;2;52052.07818754238;261;1;362
363;1;4;2;53638.29997005597;263;1;363
364;0;4;2;55271.798943169066;264;1;364
365;0;4;1;56958.04536622178;265;1;365
366;3;4;2;58689.55427461758;266;1;366
366;1;4;2;60476.8868434567;267;1;367
368;0;4;2;62318.651792699755;268;3;368
370;2;3;2;64213.50683512404;267;1;369
370;0;4;2;66172.16016837658;270;1;370
371;0;4;1;68188.37201246797;271;1;371
372;3;4;2;70263.95619408888;272;1;372
373;2;4;2;72403.78177917618;271;1;373
374;1;4;2;74608.77475519912;274;1;374
375;3;5;2;76880.91976467776;275;1;375
376;3;3;2;79222.26189149474;275;1;376
377;3;4;3;81634.90850160967;277;1;377
378;0;4;2;84121.03113983033;278;1;378
379;0;2;2;86682.86748434913;277;1;379
381;0;4;2;89322.72336080558;280;1;380
381;0;4;1;92042.97481768382;281;1;381
382;0;4;3;94846.07026491765;282;1;382
383;2;4;3;97734.53267762439;281;1;383
385;1;6;2;100710.96186695219;284;1;384
385;1;4;2;103778.0368200866;285;1;385
386;2;4;2;106938.51811151943;286;1;386
386;1;3;2;110195.25038775145;287;1;387
388;3;4;1;113551.16492766749;288;1;388
388;0;4;3;117009.28228088471;289;1;389
390;3;4;2;120572.71498645052;291;0;390
391;2;4;2;124244.67037433927;291;1;391
392;2;4;2;128028.45345226408;292;1;392
393;0;4;2;131927.46988040826;293;1;393
394;3;4;2;135943.22903674893;294;1;394
395;0;4;2;140083.3471757332;295;1;395
396;3;4;2;144351.5506831527;296;1;396
397;1;5;2;148747.67943014178;297;1;397
398;1;5;2;153277.69022931982;298;1;398
399;0;4;2;157945.66039619123;299;1;399
400;0;2;2;162755.79141900392;300;1;400
401;2;2;2;167712.41274037142;301;1;401
401;2;4;3;172819.98565406524;302;1;402
403;0;4;2;178083.1073204795;303;1;403
404;3;4;2;183506.51490438476;304;1;404
405;3;4;3;189095.08983869816;305;1;405
406;1;4;2;194851.86221810002;306;1;406
408;0;6;2;200788.01532646097;307;1;407
408;0;4;3;206899.89030214623;308;1;408
410;2;4;2;213206.99094539962;309;1;409
410;2;2;2;219696.9886721375;310;1;410
411;0;4;2;226387.7276186048;309;1;411
412;1;4;1;233283.22990149105;312;1;412
413;2;4;2;240386.70103824403;313;1;413
414;1;4;2;247707.53553245345;314;1;414
415;1;4;2;255251.32262933443;315;1;415
415;1;4;2;263024.85224649595;316;1;416
417;1;4;2;271035.1210853215;317;1;417
419;3;4;2;279289.3389284758;317;1;418
419;2;4;2;287794.93512919475;321;1;419
420;3;4;2;296559.5652982028;320;1;420
421;3;6;2;305591.118194283;321;1;421
422;0;4;2;314897.7228246904;322;1;422
422;2;4;3;324487.75576180586;323;1;423
424;2;5;2;334369.8486826201;324;1;424
425;3;4;2;344554.8961378237;325;1;425
425;3;4;3;355046.0635575014;326;1;426
426;1;4;2;365858.7955006417;325;1;427
428;2;4;2;376998.82415587525;328;1;428
428;3;4;2;388482.17810109997;329;1;429
430;0;4;2;400310.1913298826;330;1;430
431;1;4;2;412504.512552745;332;1;431
433;3;4;2;425067.11478172726;332;1;432
433;2;4;2;438012.30520683737;333;1;433
435;3;4;3;451351.7353732829;334;1;434
435;0;4;2;465097.4116686531;335;1;435
436;1;4;2;479261.70612947544;336;1;436
437;1;4;2;493857.3675768817;337;1;437
438;3;4;2;508897.53309141204;338;1;438
439;2;4;2;524393.7398372721;339;1;439
440;2;4;2;540365.9372466916;340;1;440
441;2;4;2;556821.4995753606;343;1;441
442;2;4;2;573780.2388402272;342;1;442
443;2;4;2;591255.4181513096;343;3;443
443;2;4;2;609260.7654495322;344;1;444
445;2;4;2;627815.4876629263;345;1;445
446;2;4;2;646935.2852939663;346;1;446
448;2;4;2;666637.3674511464;346;1;447
448;2;4;2;686939.4673383359;346;1;448
450;0;4;2;707859.8582158677;349;1;449
450;2;6;2;729417.3698477013;350;1;450
451;2;4;2;751631.4054494787;351;1;451
452;3;4;1;774521.959152735;352;0;452
453;3;5;2;798109.6340009633;353;1;453
454;0;4;2;822415.6604937401;354;1;454
455;0;4;2;847461.9156956177;354;1;455
455;0;4;2;873270.9429269477;356;1;456
457;1;4;2;899865.9720544016;357;1;457
458;0;4;3;927270.940399414;358;2;458
459;2;4;2;955510.5142833829;359;1;459
460;1;4;1;984610.1112290339;360;1;460
461;1;2;2;1014595.9228379017;361;1;461
461;1;4;2;1045494.9383645338;362;1;462
463;2;4;2;1077334.9690086518;365;1;463
465;0;4;3;1110144.672947104;364;1;464
466;1;4;2;1143955.581128153;365;1;465
466;3;4;2;1178792.1238513328;366;1;466
467;3;4;2;1214691.658156769;367;1;467
468;2;4;2;1251684.496048623;368;1;468
469;0;4;1;1289803.933578094;369;1;469
470;1;4;2;1329084.2808120928;369;1;470
471;2;4;2;1369560.8927146355;371;1;471
472;2;4;2;1411270.2009686898;372;1;472
473;3;6;2;1454247.7467671426;373;1;473
473;3;4;2;1498538.2146024208;374;1;474
475;3;4;2;1544175.4670851405;375;1;475
476;0;4;2;1591202.5808231377;376;1;476
477;2;4;2;1639661.8833932048;375;1;477
478;2;4;1;1689596.9914387583;378;1;478
478;1;4;1;1741052.8499277548;381;1;479
479;1;6;2;1794075.772606212;380;1;480
481;2;4;2;1848713.4836836979;381;1;481
482;1;4;2;1905015.1607883323;382;1;482
484;3;4;3;1963031.4792299932;383;1;483
484;1;4;2;2022814.6576114902;384;1;484
485;2;4;2;2084418.5048288556;385;1;485
486;1;4;2;2147898.468502973;386;1;486
488;1;4;2;2213311.6848861687;389;1;487
488;1;4;2;2280717.030288715;388;1;488
489;3;4;2;2350175.1740714754;389;1;489
490;2;3;2;2421748.6332524116;390;1;490
491;2;4;2;2495501.828776145;391;1;491
492;3;4;2;2571504.14349714;394;1;492
493;3;4;2;2649817.9819287458;393;1;493
493;3;6;2;2730510.8318119016;394;1;494
495;0;4;2;2813670.327558829;397;1;495
497;3;4;3;2899360.315628936;396;1;496
497;0;3;1;2987657.9218956726;397;1;497
498;0;4;2;3078645.621065002;398;1;498
499;0;4;2;3172404.3082080362;399;1;499
500;3;4;2;3269018.3724721107;400;0;500
501;3;4;2;3368576.773036697;401;1;501
502;3;4;2;3471163.117382567;403;1;502
503;3;4;2;3576874.74194456;403;1;503
505;0;4;2;3685810.795220585;404;1;504
505;3;4;2;3798057.323411731;405;1;505
506;3;4;2;3913725.3586704475;406;1;506
508;3;4;3;4032916.01003628;407;1;507
508;1;4;2;4155737.5571410824;408;1;508
509;3;5;3;4282295.54676787;409;1;509
510;1;4;2;4412712.892350437;410;1;510
511;3;4;2;4547098.976503116;411;1;511
512;3;4;2;4685579.75667303;412;1;512
512;2;4;2;4828276.874010002;413;1;513
513;2;4;2;4975319.765551992;414;1;514
515;1;4;2;5126837.779827061;415;1;515
516;3;4;2;5282977.295976042;415;1;516
517;1;4;2;5443866.846502941;417;1;517
518;3;4;2;5609657.243763653;418;3;518
519;1;4;2;5780496.710306917;419;3;519
520;2;4;2;5956539.013184614;420;1;520
521;2;5;2;6137942.602352555;421;1;521
522;2;4;2;6324870.753286111;422;1;522
524;3;4;3;6517491.71393913;423;1;523
525;1;4;1;6715980.8561785165;424;1;524
524;0;4;2;6920510.831830581;425;1;525
526;2;4;3;7131274.7334797075;426;1;526
527;1;4;2;7348451.260164182;427;1;527
527;1;4;2;7572244.88811809;428;1;528
529;2;4;2;7802851.046713088;430;1;529
530;1;4;2;8040486.299758509;430;1;530
531;1;4;2;8285354.532322767;431;1;531
532;1;2;2;8537682.14324431;432;1;532
533;1;4;2;8797693.243505554;433;2;533
533;3;3;2;9065622.86064798;433;1;534
535;0;4;2;9341712.149412839;435;1;535
536;2;4;2;9626209.608796557;436;1;536
537;2;4;2;9919371.3057168;437;1;537
538;0;4;3;10221461.10548977;438;1;538
538;2;4;2;10532750.9093269;439;1;539
539;3;4;2;10853520.89906441;440;1;540
541;0;2;2;11184059.789345652;441;1;541
542;1;4;2;11524665.08748388;442;1;542
542;2;4;2;11875643.361239046;443;1;543
543;2;4;1;12237310.514749238;444;1;544
545;0;4;2;12609992.072865833;445;1;545
546;3;4;1;12994023.474147985;446;1;546
547;0;4;2;13389750.3727797;446;1;547
548;3;3;2;13797528.949682068;448;1;548
549;2;4;3;14217726.233100275;449;1;549
550;0;4;2;14650720.428953517;448;1;550
551;2;3;2;15096901.261246048;451;1;551
552;3;4;3;15556670.322844986;452;1;552
553;1;4;2;16030441.436941221;453;1;553
554;0;4;2;16518641.029517895;454;1;554
555;0;4;2;17021708.51316273;457;1;555
556;1;4;2;17540096.6825692;456;1;556
557;3;4;2;18074272.122081954;457;1;557
558;1;4;2;18624715.625654425;458;1;558
560;2;4;2;19191922.629596002;459;1;559
560;1;3;2;19776403.658497788;460;1;560
561;1;4;2;20378684.784739383;461;1;561
562;3;4;2;20999308.101989735;464;1;562
563;2;4;2;21638832.213127635;463;1;563
564;2;4;3;22297832.733022194;464;1;564
566;0;5;2;22976902.80662535;465;1;565
566;3;4;2;23676652.64284187;468;1;566
567;3;4;2;24397715.064658865;467;1;567
568;0;4;3;25140736.076029245;466;1;568
569;0;4;2;25906385.44601858;469;1;569
570;1;4;3;26695352.310742646;470;1;570
571;1;4;2;27508346.79363675;471;1;571
572;1;4;2;28346100.64461418;472;1;572
573;2;4;2;29209367.898690782;473;1;573
574;1;4;3;30098925.554667726;474;1;574
574;2;4;2;31015572.27448223;475;1;575
576;0;4;2;31960139.103857778;478;1;576
578;3;4;1;32933470.21490072;477;1;577
578;2;4;3;33936443.671313055;478;1;578
579;3;6;2;34969962.21690818;479;1;579
580;1;4;2;36034956.08814159;480;1;580
581;1;4;2;37132381.85138689;481;1;581
583;1;4;3;38263232.26570948;484;1;582
583;0;4;2;39428522.17191674;483;1;583
584;1;4;2;40629299.40868388;484;1;584
586;1;4;2;41866645.756578766;485;1;585
585;0;4;2;43141674.91083772;486;1;586
588;3;4;2;44455534.48376693;487;1;587
588;2;4;2;45809407.03767006;488;1;588
589;0;4;2;47204511.149234615;489;1;589
590;3;4;2;48642101.506333664;490;1;590
591;2;4;2;50123475.03822877;491;1;591
592;0;4;2;51649962.08019411;490;1;592
592;1;4;2;53222937.57360876;493;1;593
594;3;4;2;54843817.30259567;494;1;594
596;2;3;2;56514060.168323375;495;1;595
596;1;4;1;58235169.5021162;496;1;596
598;3;4;2;60008694.41855274;497;1;597
597;1;4;2;61836231.20977409;498;1;598
599;2;4;2;63719424.78225522;498;0;599
601;3;4;2;65659970.13733051;500;1;600
601;1;5;2;67659613.89681005;501;1;601
602;1;4;2;69720155.87505783;502;1;602
603;3;4;2;71843450.69894482;502;1;603
604;0;4;2;74031412.4771392;502;1;604
605;1;4;2;76286001.52023272;505;1;605
606;2;4;2;78609256.11325425;506;1;606
607;3;4;2;81003264.34216161;508;1;607
608;0;4;2;83470180.97596094;509;1;608
609;0;4;2;86012226.4061451;511;1;609
610;3;4;2;88631688.64519419;510;1;610
611;0;4;2;91330925.38594204;511;1;611
612;3;4;2;94112366.1236599;512;1;612
613;0;4;2;96978514.34276429;513;1;613
614;0;4;2;99931946.77012284;515;1;614
615;2;4;2;102975329.69698377;515;1;615
616;3;4;2;106111396.37161528;516;1;616
617;0;4;1;109342969.46481493;517;1;617
618;2;4;3;112672958.61050509;518;1;618
619;2;4;2;116104359.02369751;519;1;619
620;3;4;1;119640265.19819026;520;1;620
621;2;3;2;123283853.68642192;521;1;621
622;3;2;2;127038405.96398106;522;1;622
623;3;4;2;130907301.38135692;523;1;623
623;3;4;2;134894022.20558435;524;1;624
624;3;5;3;139002159.7545164;525;1;625
625;3;4;2;143235402.626554;526;1;626
628;3;4;1;147597570.0287357;527;1;627
628;1;4;2;152092585.20617804;528;1;628
629;0;4;2;156724494.97596338;529;1;629
630;2;4;1;161497462.3686472;530;1;630
630;1;4;2;166415795.38066924;531;1;631
